ecode,cname,fye,filingDate,address,stkno
E31103,株式会社インターワークス,2018-03-31,2018-06-21,東京都港区西新橋一丁目６番21号　ＮＢＦ虎ノ門ビル８階,6032.0
E03776,株式会社だいこう証券ビジネス,2018-03-31,2018-06-21,東京都江東区潮見二丁目9番15号,8692.0
E00774,デンカ株式会社,2018-03-31,2018-06-21,東京都中央区日本橋室町二丁目１番１号,4061.0
E00238,株式会社富士ピー・エス,2018-03-31,2018-06-21,福岡市中央区薬院一丁目13番８号,1848.0
E05310,株式会社クエスト,2018-03-31,2018-06-21,東京都港区芝浦一丁目12番３号,2332.0
E01667,株式会社小森コーポレーション,2018-03-31,2018-06-21,東京都墨田区吾妻橋３丁目11番１号,6349.0
E00354,東洋精糖株式会社,2018-03-31,2018-06-21,東京都中央区日本橋小網町18番20号,2107.0
E01044,株式会社Ｔ＆Ｋ　ＴＯＫＡ,2018-03-31,2018-06-21,埼玉県入間郡三芳町大字竹間沢283番地１(上記は登記上の本店所在地であり、実際の業務は下記の場所で行っております。),4636.0
E04815,アイエックス・ナレッジ株式会社,2018-03-31,2018-06-21,東京都港区海岸三丁目22番23号,9753.0
E02505,豊田通商株式会社,2018-03-31,2018-06-21,名古屋市中村区名駅四丁目９番８号（センチュリー豊田ビル）,8015.0
E04855,株式会社両毛システムズ,2018-03-31,2018-06-21,群馬県桐生市広沢町三丁目4025番地,9691.0
E01658,株式会社前田製作所,2018-03-31,2018-06-21,長野県長野市篠ノ井御幣川1095番地,6281.0
E04108,京福電気鉄道株式会社,2018-03-31,2018-06-21,京都市中京区壬生賀陽御所町３番地の20,9049.0
E05456,株式会社ぐるなび,2018-03-31,2018-06-21,東京都千代田区有楽町一丁目２番２号,2440.0
E01972,株式会社アイレックス,2018-03-31,2018-06-21,東京都世田谷区池尻三丁目１番３号,6944.0
E04228,株式会社ヒガシトゥエンティワン,2018-03-31,2018-06-21,大阪市中央区内久宝寺町三丁目１番９号,9029.0
E02728,株式会社ＵＥＸ,2018-03-31,2018-06-21,東京都品川区東品川二丁目２番24号,9888.0
E01321,株式会社ＣＫサンエツ,2018-03-31,2018-06-21,富山県高岡市守護町二丁目12番１号,5757.0
E27303,株式会社アサンテ,2018-03-31,2018-06-21,東京都新宿区新宿一丁目33番15号,6073.0
E00200,東芝プラントシステム株式会社,2018-03-31,2018-06-21,横浜市鶴見区鶴見中央四丁目36番５号,1983.0
E04237,川崎汽船株式会社,2018-03-31,2018-06-21,神戸市中央区海岸通８番,9107.0
E02503,極東貿易株式会社,2018-03-31,2018-06-21,東京都千代田区大手町２丁目２番１号,8093.0
E02126,三菱重工業株式会社,2018-03-31,2018-06-21,東京都港区港南二丁目16番５号,7011.0
E01797,フォスター電機株式会社,2018-03-31,2018-06-21,東京都昭島市つつじが丘１丁目１番109号,6794.0
E01831,ＴＯＡ株式会社,2018-03-31,2018-06-21,神戸市中央区港島中町七丁目２番１号,6809.0
E00431,不二製油グループ本社株式会社,2018-03-31,2018-06-21,大阪府泉佐野市住吉町１番地同所は登記上の本店所在地であり、本社業務は下記の場所で行っております。（本社事務所　大阪市北区中之島３丁目６番32号（ダイビル本館内））,2607.0
E04912,イオンフィナンシャルサービス株式会社,2018-03-31,2018-06-21,東京都千代田区神田錦町一丁目１番地（上記は登記上の本店所在地であり、実際の本店業務は下記の連絡場所で行っております。）,8570.0
E05697,株式会社エス・エム・エス,2018-03-31,2018-06-21,東京都港区芝公園二丁目11番１号,2175.0
E03064,株式会社いなげや,2018-03-31,2018-06-21,東京都立川市栄町六丁目１番地の１,8182.0
E00601,株式会社デサント,2018-03-31,2018-06-21,大阪市天王寺区堂ヶ芝一丁目11番３号,8114.0
E02195,フタバ産業株式会社,2018-03-31,2018-06-21,愛知県岡崎市橋目町字御茶屋１番地,7241.0
E01569,千代田化工建設株式会社,2018-03-31,2018-06-21,神奈川県横浜市西区みなとみらい四丁目６番２号,6366.0
E25169,株式会社ゲームカード・ジョイコホールディングス,2018-03-31,2018-06-21,東京都台東区上野二丁目14番22号,6249.0
E01217,テクノクオーツ株式会社,2018-03-31,2018-06-21,東京都中野区本町一丁目32番２号,5217.0
E01301,東邦チタニウム株式会社,2018-03-31,2018-06-21,神奈川県茅ヶ崎市茅ヶ崎三丁目３番５号,5727.0
E01161,株式会社ピーエス三菱,2018-03-31,2018-06-21,東京都中央区晴海二丁目５番24号,1871.0
E03197,株式会社ココスジャパン,2018-03-31,2018-06-21,東京都港区港南二丁目18番１号 (上記は登記上の本店所在地であり、実際の実務は下記の場所で行っております。）,9943.0
E31748,日本郵政株式会社,2018-03-31,2018-06-21,東京都千代田区霞が関一丁目３番２号,6178.0
E04425,ＫＤＤＩ株式会社,2018-03-31,2018-06-21,東京都新宿区西新宿二丁目３番２号（同所は登記上の本店所在地で実際の業務は「最寄りの連絡場所」で行っております。）,9433.0
E31775,株式会社ゆうちょ銀行,2018-03-31,2018-06-21,東京都千代田区丸の内二丁目７番２号(上記は登記上の本店所在地であり、実際の本社業務は下記の場所で行っております。),7182.0
E04084,ユニゾホールディングス株式会社,2018-03-31,2018-06-21,東京都中央区八丁堀二丁目10番９号,3258.0
E30682,株式会社レアジョブ,2018-03-31,2018-06-21,東京都渋谷区神宮前六丁目27番８号,6096.0
E31755,株式会社かんぽ生命保険,2018-03-31,2018-06-21,東京都千代田区霞が関一丁目３番２号,7181.0
E04340,株式会社パスコ,2018-03-31,2018-06-21,東京都目黒区東山一丁目１番２号,9232.0
E31632,コスモエネルギーホールディングス株式会社,2018-03-31,2018-06-21,東京都港区芝浦一丁目１番１号,5021.0
E04837,トランス・コスモス株式会社,2018-03-31,2018-06-21,東京都渋谷区渋谷三丁目２５番１８号,9715.0
E04154,株式会社西武ホールディングス,2018-03-31,2018-06-21,東京都豊島区南池袋一丁目16番15号(注)　本社業務は下記本社事務所において行っております。埼玉県所沢市くすのき台一丁目11番地の１(本社事務所),9024.0
E27572,ＩＣＤＡホールディングス株式会社,2018-03-31,2018-06-21,三重県鈴鹿市飯野寺家町234番地の１,3184.0
E02310,川澄化学工業株式会社,2018-03-31,2018-06-21,大分県佐伯市弥生大字小田1077番地（当社佐伯工場内）,7703.0
E00210,ＮＥＣネッツエスアイ株式会社,2018-03-31,2018-06-21,東京都文京区後楽二丁目6番1号,1973.0
E05232,株式会社クイック,2018-03-31,2018-06-21,大阪市北区小松原町２番４号,4318.0
E02394,リンテック株式会社,2018-03-31,2018-06-21,東京都板橋区本町23番23号,7966.0
E25303,カルビー株式会社,2018-03-31,2018-06-21,東京都千代田区丸の内一丁目８番３号,2229.0
E02931,伊藤忠食品株式会社,2018-03-31,2018-06-21,大阪市中央区城見二丁目２番22号,2692.0
E02782,ジェコス株式会社,2018-03-31,2018-06-21,東京都中央区日本橋浜町二丁目31番１号,9991.0
E05485,株式会社ソフトクリエイトホールディングス,2018-03-31,2018-06-21,東京都渋谷区渋谷二丁目15番１号,3371.0
E04602,株式会社よみうりランド,2018-03-31,2018-06-21,東京都稲城市矢野口4015番地１,9671.0
E01773,シャープ株式会社,2018-03-31,2018-06-21,堺市堺区匠町１番地,6753.0
E05175,株式会社ぱど,2018-03-31,2018-06-21,東京都品川区上大崎二丁目13番17号,4833.0
E31851,ブライトパス・バイオ株式会社（注）平成29年７月１日付で、株式会社グリーンペプタイドからブライトパス・バイオ株式会社へ商号変更いたしました。,2018-03-31,2018-06-21,福岡県久留米市百年公園１番１号,4594.0
E05562,ユナイテッド株式会社,2018-03-31,2018-06-21,東京都渋谷区渋谷一丁目２番５号,2497.0
E00752,住友化学株式会社,2018-03-31,2018-06-21,東京都中央区新川二丁目27番１号,4005.0
E01828,日本航空電子工業株式会社,2018-03-31,2018-06-21,東京都渋谷区道玄坂１丁目10番８号,6807.0
E01913,サンデンホールディングス株式会社,2018-03-31,2018-06-21,群馬県伊勢崎市寿町20番地,6444.0
E01975,日本電産株式会社,2018-03-31,2018-06-21,京都市南区久世殿城町３３８番地,6594.0
E01330,株式会社ＵＡＣＪ,2018-03-31,2018-06-21,東京都千代田区大手町一丁目７番２号,5741.0
E03294,株式会社ハークスレイ,2018-03-31,2018-06-21,大阪市北区鶴野町３番１０号,7561.0
E31905,あんしん保証株式会社,2018-03-31,2018-06-21,東京都中央区京橋一丁目11番８号,7183.0
E01264,ジェイ　エフ　イー　ホールディングス株式会社,2018-03-31,2018-06-21,東京都千代田区内幸町二丁目２番３号,5411.0
E00621,兼松サステック株式会社,2018-03-31,2018-06-21,東京都中央区日本橋浜町三丁目３番２号,7961.0
E02850,株式会社高速,2018-03-31,2018-06-21,仙台市宮城野区扇町七丁目4番20号,7504.0
E04889,株式会社セゾン情報システムズ,2018-03-31,2018-06-21,東京都港区赤坂一丁目８番１号（平成30年６月21日から本店所在地　東京都豊島区東池袋三丁目１番１号が上記のように移転しております。）,9640.0
E33050,ウェーブロックホールディングス株式会社,2018-03-31,2018-06-21,東京都中央区明石町８番１号,7940.0
E01231,株式会社　神戸製鋼所,2018-03-31,2018-06-21,神戸市中央区脇浜海岸通２丁目２番４号,5406.0
E31123,東京ボード工業株式会社,2018-03-31,2018-06-21,東京都江東区新木場二丁目11番１号,7815.0
E04233,三重交通グループホールディングス株式会社,2018-03-31,2018-06-21,三重県津市中央１番１号,3232.0
E24562,オンキヨー株式会社,2018-03-31,2018-06-21,大阪府寝屋川市日新町２番１号(同所は登記上の本店所在地ですが、実際の本店業務は下記で行っております。）,6628.0
E00852,日本精化株式会社,2018-03-31,2018-06-22,大阪市中央区備後町２丁目４番９号,4362.0
E01066,株式会社 アテクト,2018-03-31,2018-06-22,滋賀県東近江市上羽田町3275番地１,4241.0
E05011,株式会社クリップコーポレーション,2018-03-31,2018-06-22,愛知県名古屋市千種区内山三丁目18番10号,4705.0
E02129,株式会社名村造船所,2018-03-31,2018-06-22,大阪市西区立売堀二丁目１番９号,7014.0
E04187,ヤマトホールディングス株式会社,2018-03-31,2018-06-22,東京都中央区銀座二丁目16番10号,9064.0
E02325,日本精密株式会社,2018-03-31,2018-06-22,埼玉県川口市本町四丁目１番８号,7771.0
E05651,株式会社イントランス,2018-03-31,2018-06-22,東京都渋谷区道玄坂一丁目16番５号,3237.0
E04334,福山通運株式会社,2018-03-31,2018-06-22,広島県福山市東深津町四丁目20番１号,9075.0
E01735,野村マイクロ・サイエンス株式会社,2018-03-31,2018-06-22,神奈川県厚木市岡田二丁目９番８号,6254.0
E00536,新内外綿株式会社,2018-03-25,2018-06-22,大阪市中央区備後町三丁目２番６号,3125.0
E01403,株式会社ロブテックス,2018-03-31,2018-06-22,大阪府東大阪市四条町12番８号,5969.0
E03358,カネ美食品株式会社,2018-03-31,2018-06-22,名古屋市緑区徳重三丁目107番地,2669.0
E01174,株式会社スパンクリートコーポレーション,2018-03-31,2018-06-22,東京都文京区湯島二丁目４番３号,5277.0
E03574,株式会社　百五銀行,2018-03-31,2018-06-22,三重県津市岩田21番27号,8368.0
E00928,わかもと製薬株式会社,2018-03-31,2018-06-22,東京都中央区日本橋本町二丁目２番２号,4512.0
E02869,株式会社ハピネット,2018-03-31,2018-06-22,東京都台東区駒形二丁目４番５号,7552.0
E02248,株式会社カネミツ,2018-03-31,2018-06-22,兵庫県明石市大蔵本町20番26号,7208.0
E03134,株式会社はせがわ,2018-03-31,2018-06-22,福岡市博多区上川端町12番192号,8230.0
E01283,日本鋳鉄管株式会社,2018-03-31,2018-06-22,東京都中央区築地二丁目12番10号　（築地ＭＦビル26号館内）(同所は登記上の本店所在地であり、実際の業務は「最寄りの連絡場所」で行っております。),5612.0
E01405,中央発條株式会社,2018-03-31,2018-06-22,名古屋市緑区鳴海町字上汐田68番地,5992.0
E04857,東洋テック株式会社,2018-03-31,2018-06-22,大阪市浪速区桜川一丁目７番18号,9686.0
E04869,株式会社ビジネスブレイン太田昭和,2018-03-31,2018-06-22,東京都港区西新橋一丁目２番９号,9658.0
E02201,株式会社ＴＢＫ,2018-03-31,2018-06-22,東京都町田市南成瀬四丁目21番地１,7277.0
E05389,株式会社ＤＮＡチップ研究所,2018-03-31,2018-06-22,東京都港区海岸一丁目15番１号,2397.0
E03867,京阪神ビルディング株式会社,2018-03-31,2018-06-22,大阪市中央区瓦町四丁目２番14号,8818.0
E00978,株式会社医学生物学研究所,2018-03-31,2018-06-22,名古屋市中区栄四丁目５番３号,4557.0
E04890,三協フロンテア株式会社,2018-03-31,2018-06-22,千葉県柏市新十余二５番地,9639.0
E04899,株式会社セレスポ,2018-03-31,2018-06-22,東京都豊島区北大塚一丁目21番５号,9625.0
E05110,株式会社ＪＩＥＣ,2018-03-31,2018-06-22,東京都新宿区西新宿六丁目24番１号,4291.0
E00806,第一稀元素化学工業株式会社,2018-03-31,2018-06-22,大阪市住之江区平林南１丁目６番38号,4082.0
E03361,株式会社ハードオフコーポレーション,2018-03-31,2018-06-22,新潟県新発田市新栄町３丁目１番13号,2674.0
E01902,ＫＯＡ株式会社,2018-03-31,2018-06-22,長野県伊那市荒井3672番地(上記は登記上の本店所在地であり、実際の業務は下記の場所で行っております。)長野県上伊那郡箕輪町大字中箕輪14016番地,6999.0
E04427,株式会社ＷＯＷＯＷ,2018-03-31,2018-06-22,東京都港区赤坂五丁目２番20号,4839.0
E03493,株式会社アートネイチャー,2018-03-31,2018-06-22,東京都渋谷区代々木三丁目40番７号,7823.0
E01396,株式会社ファインシンター,2018-03-31,2018-06-22,愛知県春日井市明知町西之洞1189番地11,5994.0
E04380,朝日放送グループホールディングス株式会社(旧会社名　朝日放送株式会社),2018-03-31,2018-06-22,大阪市福島区福島一丁目１番30号,9405.0
E01634,株式会社キトー,2018-03-31,2018-06-22,山梨県中巨摩郡昭和町築地新居2000番地,6409.0
E02117,株式会社コンテック,2018-03-31,2018-06-22,大阪市西淀川区姫里三丁目９番31号,6639.0
E02322,ノーリツ鋼機株式会社,2018-03-31,2018-06-22,東京都港区麻布十番一丁目10番10号,7744.0
E04804,株式会社メイテック,2018-03-31,2018-06-22,名古屋市西区康生通二丁目20番地１（上記は登記上の本店所在地であり、実際の本社業務は下記の東京本社において行っております。）,9744.0
E01696,オカダアイヨン株式会社,2018-03-31,2018-06-22,大阪市港区海岸通４丁目１番18号,6294.0
E04357,キムラユニティー株式会社,2018-03-31,2018-06-22,名古屋市中区錦三丁目８番32号,9368.0
E05211,株式会社Ｊストリーム,2018-03-31,2018-06-22,東京都港区芝二丁目５番６号,4308.0
E02194,ユニプレス株式会社,2018-03-31,2018-06-22,神奈川県横浜市港北区新横浜一丁目19番20号,5949.0
E32225,株式会社グローバルウェイ,2018-03-31,2018-06-22,東京都港区浜松町一丁目７番３号,3936.0
E02230,株式会社タツミ,2018-03-31,2018-06-22,栃木県足利市南大町443番地,7268.0
E00865,日本ユピカ株式会社,2018-03-31,2018-06-22,東京都千代田区紀尾井町４番13号,7891.0
E00837,広栄化学工業株式会社,2018-03-31,2018-06-22,千葉県袖ケ浦市北袖25番地(上記は登記上の本店所在地であり、実際の業務は下記の場所で行っております。),4367.0
E02690,株式会社ファミリー,2018-03-31,2018-06-22,千葉県千葉市中央区東千葉２丁目８番15号,8298.0
E01657,株式会社アイチコーポレーション,2018-03-31,2018-06-22,埼玉県上尾市大字領家字山下1152番地の10,6345.0
E04919,株式会社アイネット,2018-03-31,2018-06-22,横浜市西区みなとみらい三丁目３番１号,9600.0
E03637,株式会社福島銀行,2018-03-31,2018-06-22,福島県福島市万世町２番５号,8562.0
E00679,ナカバヤシ株式会社,2018-03-31,2018-06-22,大阪府大阪市中央区北浜東１番20号,7987.0
E03572,株式会社清水銀行,2018-03-31,2018-06-22,静岡県静岡市清水区富士見町２番１号,8364.0
E02818,株式会社大水,2018-03-31,2018-06-22,大阪市福島区野田一丁目１番86号　大阪市中央卸売市場内,7538.0
E04148,西日本旅客鉄道株式会社,2018-03-31,2018-06-22,大阪市北区芝田二丁目４番24号,9021.0
E00577,芦森工業株式会社,2018-03-31,2018-06-22,大阪府摂津市千里丘７丁目11番61号,3526.0
E04841,ＮＣＳ＆Ａ株式会社,2018-03-31,2018-06-22,大阪市中央区城見１丁目３番７号,9709.0
E01769,日本信号株式会社,2018-03-31,2018-06-22,東京都千代田区丸の内一丁目５番１号　新丸の内ビルディング内,6741.0
E03460,株式会社ＺＯＡ,2018-03-31,2018-06-22,静岡県沼津市大諏訪719番地,3375.0
E01885,澤藤電機株式会社,2018-03-31,2018-06-22,群馬県太田市新田早川町３番地,6901.0
E05018,株式会社アルゴグラフィックス,2018-03-31,2018-06-22,東京都中央区日本橋箱崎町５番14号,7595.0
E25263,ＡＧＳ株式会社,2018-03-31,2018-06-22,埼玉県さいたま市浦和区針ヶ谷四丁目３番25号,3648.0
E01436,ＪＦＥコンテイナー株式会社,2018-03-31,2018-06-22,東京都千代田区神田猿楽町一丁目５番15号,5907.0
E00011,住友林業株式会社,2018-03-31,2018-06-22,東京都千代田区大手町一丁目３番２号,1911.0
E02225,フジオーゼックス株式会社,2018-03-31,2018-06-22,静岡県菊川市三沢1500番地の60,7299.0
E01757,芝浦メカトロニクス株式会社,2018-03-31,2018-06-22,神奈川県横浜市栄区笠間二丁目５番１号,6590.0
E01466,株式会社ＭＩＥコーポレーション,2018-03-31,2018-06-22,三重県桑名市大字星川1001番地,3442.0
E02617,株式会社日立ハイテクノロジーズ,2018-03-31,2018-06-22,東京都港区西新橋一丁目24番14号,8036.0
E02724,イノテック株式会社,2018-03-31,2018-06-22,神奈川県横浜市港北区新横浜三丁目17番６号,9880.0
E02042,株式会社メガチップス,2018-03-31,2018-06-22,大阪市淀川区宮原一丁目１番１号,6875.0
E01909,ＣＫＤ株式会社,2018-03-31,2018-06-22,愛知県小牧市応時二丁目250番地,6407.0
E03418,株式会社セリア,2018-03-31,2018-06-22,岐阜県大垣市外渕２丁目38番地,2782.0
E05273,株式会社テスク,2018-03-31,2018-06-22,名古屋市熱田区三番町21番８号,4349.0
E02015,シスメックス株式会社,2018-03-31,2018-06-22,神戸市中央区脇浜海岸通１丁目５番１号,6869.0
E02902,田中商事株式会社,2018-03-31,2018-06-22,東京都品川区南大井三丁目２番２号,7619.0
E02827,ＳＰＫ株式会社,2018-03-31,2018-06-22,大阪市福島区福島五丁目５番４号,7466.0
E03768,東洋証券株式会社,2018-03-31,2018-06-22,東京都中央区八丁堀４丁目７番１号,8614.0
E02386,株式会社ニフコ,2018-03-31,2018-06-22,神奈川県横須賀市光の丘５番３号,7988.0
E02693,株式会社フォーバル,2018-03-31,2018-06-22,東京都渋谷区神宮前五丁目52番２号,8275.0
E00165,株式会社ＲＩＳＥ,2018-03-31,2018-06-22,東京都港区六本木七丁目15番７号新六本木ビル４階,8836.0
E04926,株式会社ダスキン,2018-03-31,2018-06-22,大阪府吹田市豊津町１番33号,4665.0
E02184,株式会社ショーワ,2018-03-31,2018-06-22,埼玉県行田市藤原町一丁目14番地1,7274.0
E05543,ジェイ・エスコムホールディングス株式会社,2018-03-31,2018-06-22,東京都港区赤坂六丁目15番11号,3779.0
E02390,株式会社エンプラス,2018-03-31,2018-06-22,埼玉県川口市並木２丁目30番１号,6961.0
E03651,株式会社愛知銀行,2018-03-31,2018-06-22,名古屋市中区栄三丁目14番12号,8527.0
E01600,日本精工株式会社,2018-03-31,2018-06-22,東京都品川区大崎一丁目6番3号,6471.0
E00309,ミサワホーム中国株式会社,2018-03-31,2018-06-22,岡山市北区野田二丁目13番17号,1728.0
E01653,株式会社　モリタホールディングス,2018-03-31,2018-06-22,大阪市中央区道修町三丁目６番１号,6455.0
E02147,ＫＹＢ株式会社,2018-03-31,2018-06-22,東京都港区浜松町二丁目４番１号　世界貿易センタービル,7242.0
E01379,リョービ株式会社,2018-03-31,2018-06-22,広島県府中市目崎町762番地,5851.0
E01770,株式会社京三製作所,2018-03-31,2018-06-22,横浜市鶴見区平安町二丁目29番地の1,6742.0
E02525,ユアサ商事株式会社,2018-03-31,2018-06-22,東京都千代田区神田美土代町７番地,8074.0
E04779,日立キャピタル株式会社,2018-03-31,2018-06-22,東京都港区西新橋一丁目３番１号,8586.0
E05075,株式会社 昭和システムエンジニアリング,2018-03-31,2018-06-22,東京都中央区日本橋小伝馬町１番５号,4752.0
E00878,株式会社ＡＤＥＫＡ,2018-03-31,2018-06-22,東京都荒川区東尾久七丁目２番35号,4401.0
E00569,株式会社ソトー,2018-03-31,2018-06-22,愛知県一宮市篭屋五丁目１番１号,3571.0
E05120,日本コンピュータ・ダイナミクス株式会社,2018-03-31,2018-06-22,東京都品川区西五反田四丁目32番１号,4783.0
E01546,木村化工機株式会社,2018-03-31,2018-06-22,兵庫県尼崎市杭瀬寺島二丁目１番２号,6378.0
E01768,岩崎通信機株式会社,2018-03-31,2018-06-22,東京都杉並区久我山１丁目７番41号,6704.0
E01284,中央可鍛工業株式会社,2018-03-31,2018-06-22,名古屋市中川区富川町三丁目１番地の１（注）上記は登記上の本店所在地であり、実際の本店業務は下記の　　　本社事務所及び日進工場で行っております。,5607.0
E01699,鉱研工業株式会社,2018-03-31,2018-06-22,東京都豊島区高田二丁目17番22号,6297.0
E00049,株式会社ＮＩＰＰＯ,2018-03-31,2018-06-22,東京都中央区八重洲一丁目２番16号,1881.0
E02683,大興電子通信株式会社,2018-03-31,2018-06-22,東京都新宿区揚場町２番１号,8023.0
E04803,株式会社アイネス,2018-03-31,2018-06-22,神奈川県横浜市都筑区牛久保三丁目９番２号（同所は登記上の本店所在地であり、実際の業務は「最寄りの連絡場所」で行っております。）,9742.0
E03355,株式会社オートウェーブ,2018-03-31,2018-06-22,千葉市稲毛区宮野木町1850番地,2666.0
E03603,株式会社沖縄銀行,2018-03-31,2018-06-22,沖縄県那覇市久茂地３丁目10番１号,8397.0
E04326,株式会社リンコーコーポレーション,2018-03-31,2018-06-22,新潟県新潟市中央区万代五丁目11番30号,9355.0
E01993,株式会社アバールデータ,2018-03-31,2018-06-22,東京都町田市旭町一丁目25番10号,6918.0
E01627,トリニティ工業株式会社,2018-03-31,2018-06-22,愛知県豊田市柿本町一丁目９番地,6382.0
E02174,河西工業株式会社,2018-03-31,2018-06-22,神奈川県高座郡寒川町宮山3316番地,7256.0
E03945,スターツコーポレーション株式会社,2018-03-31,2018-06-22,東京都中央区日本橋三丁目４番10号,8850.0
E02189,日鍛バルブ株式会社,2018-03-31,2018-06-22,神奈川県秦野市曽屋518番地,6493.0
E04940,株式会社ディーエムエス,2018-03-31,2018-06-22,東京都千代田区神田小川町一丁目11番地,9782.0
E01577,新興プランテック株式会社,2018-03-31,2018-06-22,横浜市磯子区新磯子町27番地５,6379.0
E01807,日本電波工業株式会社,2018-03-31,2018-06-22,東京都渋谷区笹塚一丁目47番１号(メルクマール京王笹塚),6779.0
E00118,南海辰村建設株式会社,2018-03-31,2018-06-22,大阪市浪速区難波中三丁目５番19号,1850.0
E02472,フランスベッドホールディングス株式会社,2018-03-31,2018-06-22,東京都新宿区西新宿六丁目22番１号,7840.0
E01775,株式会社富士通ゼネラル,2018-03-31,2018-06-22,川崎市高津区末長三丁目３番17号,6755.0
E04149,東海旅客鉄道株式会社,2018-03-31,2018-06-22,愛知県名古屋市中村区名駅一丁目１番４号,9022.0
E05685,株式会社タケエイ,2018-03-31,2018-06-22,東京都港区芝公園二丁目４番１号  Ａ－10階,2151.0
E00640,ニホンフラッシュ株式会社,2018-03-31,2018-06-22,徳島県小松島市横須町５番26号,7820.0
E02234,株式会社ムロコーポレーション,2018-03-31,2018-06-22,栃木県宇都宮市清原工業団地７番地１,7264.0
E01247,株式会社淀川製鋼所,2018-03-31,2018-06-22,大阪府大阪市中央区南本町四丁目１番１号,5451.0
E03550,株式会社東邦銀行,2018-03-31,2018-06-22,福島県福島市大町３番25号,8346.0
E00819,住友ベークライト株式会社,2018-03-31,2018-06-22,東京都品川区東品川二丁目５番８号,4203.0
E02691,株式会社ＰＡＬＴＡＣ,2018-03-31,2018-06-22,大阪市中央区本町橋２番46号,8283.0
E04032,株式会社エフ・ジェー・ネクスト,2018-03-31,2018-06-22,東京都新宿区西新宿六丁目５番１号,8935.0
E04953,アンドール株式会社,2018-03-31,2018-06-22,東京都世田谷区池尻三丁目１番３号,4640.0
E02941,エレマテック株式会社,2018-03-31,2018-06-22,東京都港区三田三丁目５番27号,2715.0
E02069,EIZO株式会社,2018-03-31,2018-06-22,石川県白山市下柏野町153番地,6737.0
E02612,ヤマエ久野株式会社,2018-03-31,2018-06-22,福岡市博多区博多駅東２丁目13番34号,8108.0
E02236,株式会社ユタカ技研,2018-03-31,2018-06-22,静岡県浜松市東区豊町508番地の１,7229.0
E01452,株式会社　丸順,2018-03-31,2018-06-22,岐阜県大垣市上石津町乙坂130番地１,3422.0
E23187,フィデアホールディングス株式会社,2018-03-31,2018-06-22,宮城県仙台市青葉区中央三丁目１番24号,8713.0
E03120,株式会社コメリ,2018-03-31,2018-06-22,新潟県新潟市南区清水４５０１番地１,8218.0
E32825,株式会社エイトレッド,2018-03-31,2018-06-22,東京都渋谷区渋谷二丁目15番１号,3969.0
E03138,株式会社オートバックスセブン,2018-03-31,2018-06-22,東京都江東区豊洲五丁目６番52号,9832.0
E02912,株式会社音通,2018-03-31,2018-06-22,大阪市北区本庄東一丁目１番10号,7647.0
E01097,住友理工株式会社,2018-03-31,2018-06-22,愛知県小牧市東三丁目１番地,5191.0
E02770,株式会社ミスミグループ本社,2018-03-31,2018-06-22,東京都文京区後楽二丁目５番１号,9962.0
E03543,株式会社岩手銀行,2018-03-31,2018-06-22,岩手県盛岡市中央通一丁目２番３号,8345.0
E05638,株式会社Minoriソリューションズ,2018-03-31,2018-06-22,東京都新宿区西新宿二丁目４番１号新宿ＮＳビル17階,3822.0
E01338,タツタ電線株式会社,2018-03-31,2018-06-22,大阪府東大阪市岩田町２丁目３番１号,5809.0
E00971,日水製薬株式会社,2018-03-31,2018-06-22,東京都台東区上野三丁目24番６号,4550.0
E03544,株式会社　東北銀行,2018-03-31,2018-06-22,岩手県盛岡市内丸３番１号,8349.0
E01207,株式会社フジミインコーポレーテッド,2018-03-31,2018-06-22,愛知県清須市西枇杷島町地領二丁目１番地１,5384.0
E04497,株式会社スカパーJSATホールディングス,2018-03-31,2018-06-22,東京都港区赤坂一丁目８番１号,9412.0
E02196,株式会社 ケーヒン,2018-03-31,2018-06-22,東京都新宿区西新宿一丁目26番２号,7251.0
E00472,太陽化学株式会社,2018-03-31,2018-06-22,三重県四日市市山田町800番,2902.0
E02994,デリカフーズホールディングス株式会社(旧会社名　デリカフーズ株式会社),2018-03-31,2018-06-22,東京都足立区六町四丁目12番12号,3392.0
E01712,株式会社ハーモニック・ドライブ・システムズ,2018-03-31,2018-06-22,東京都品川区南大井六丁目25番３号,6324.0
E03593,株式会社  十八銀行,2018-03-31,2018-06-22,長崎県長崎市銅座町１番11号,8396.0
E00977,株式会社カイノス,2018-03-31,2018-06-22,東京都文京区本郷二丁目38番18号,4556.0
E04094,東武鉄道株式会社,2018-03-31,2018-06-22,東京都墨田区押上一丁目１番２号上記は登記上の本店所在地であり、実際の業務は下記の場所で行っております。,9001.0
E03569,株式会社十六銀行,2018-03-31,2018-06-22,岐阜市神田町８丁目26番地,8356.0
E02128,株式会社ＩＨＩ,2018-03-31,2018-06-22,東京都江東区豊洲三丁目１番１号,7013.0
E25662,サノヤスホールディングス株式会社,2018-03-31,2018-06-22,大阪市北区中之島三丁目３番23号,7022.0
E01490,株式会社滝澤鉄工所,2018-03-31,2018-06-22,岡山市北区撫川983番地,6121.0
E22461,株式会社ソケッツ,2018-03-31,2018-06-22,東京都渋谷区千駄ヶ谷四丁目23番５号,3634.0
E00900,日本特殊塗料株式会社,2018-03-31,2018-06-22,東京都北区王子三丁目23番２号（平成29年９月19日から本店所在地　東京都北区王子五丁目16番7号が上記の住所に移転しております。）,4619.0
